Instance,Income
119590,242458.7877
119591,-24849.97023
119592,93842.24829
119593,105348.8591
119594,168557.7812
119595,38369.2431
119596,233954.8304
119597,423958.3354
119598,117359.9397
119599,268285.2283
119600,146021.6261
119601,179506.3512
119602,172720.8292
119603,48074.0323
119604,101549.9581
119605,136196.9761
119606,14290.66562
119607,-17142.20675
119608,215000.2549
119609,125664.7139
119610,290498.0703
119611,75025.37272
119612,9109.896305
119613,13325.46252
119614,110228.5173
119615,17292.88259
119616,113888.5459
119617,117725.2692
119618,5997.272311
119619,92631.31346
119620,-66946.85665
119621,41403.7485
119622,315917.7726
119623,43094.36294
119624,50230.74329
119625,82626.09331
119626,170145.4567
119627,185552.154
119628,74773.63075
119629,269691.8449
119630,42080.69449
119631,140714.0165
119632,39185.49589
119633,104116.3236
119634,25468.45738
119635,9819.281417
119636,250079.8423
119637,-26346.83722
119638,47901.64423
119639,338306.7687
119640,121200.8409
119641,57953.44364
119642,38394.51442
119643,-33281.42735
119644,19135.04165
119645,81562.29021
119646,59065.97801
119647,122020.8908
119648,-35860.03626
119649,46363.10208
119650,20350.40277
119651,-22206.56027
119652,88960.28646
119653,154653.3538
119654,291078.7454
119655,106856.4798
119656,19931.78269
119657,72715.72312
119658,44144.01843
119659,102224.6844
119660,69420.10636
119661,387890.293
119662,219.5276052
119663,271907.4353
119664,70120.78834
119665,691269.9117
119666,22907.4834
119667,80508.38405
119668,71737.81081
119669,31609.69136
119670,-68180.12523
119671,71444.60204
119672,58505.55986
119673,49602.87309
119674,72934.72472
119675,2398.492924
119676,75257.49317
119677,34558.32217
119678,105107.2116
119679,-23317.05577
119680,113347.1321
119681,12545.31393
119682,56532.35789
119683,3445.895534
119684,63823.95293
119685,83579.85253
119686,118601.5685
119687,72001.60151
119688,297670.2126
119689,98439.47834
119690,85969.65504
119691,94365.08886
119692,-19850.85651
119693,464116.3617
119694,94358.39217
119695,161898.8391
119696,61877.32649
119697,189861.0519
119698,65991.6868
119699,62361.71751
119700,16277.84251
119701,105463.4989
119702,18466.33953
119703,-40812.56117
119704,23761.56088
119705,42109.57116
119706,9043.264083
119707,30546.7983
119708,44093.40878
119709,232097.4209
119710,-40045.28218
119711,107792.5371
119712,15729.38915
119713,190747.4097
119714,122306.3095
119715,88340.07083
119716,103904.6938
119717,45425.55856
119718,-51819.48032
119719,354627.1624
119720,182041.3506
119721,335291.866
119722,60011.8877
119723,162959.3631
119724,-45722.37826
119725,21031.81095
119726,140833.7547
119727,134835.4617
119728,173862.1512
119729,73425.45962
119730,130152.5649
119731,252543.4875
119732,154983.2046
119733,174229.0532
119734,150269.158
119735,33279.14447
119736,214881.4627
119737,17175.64029
119738,145022.7856
119739,75284.05535
119740,76748.5381
119741,63752.90285
119742,55554.84795
119743,-69554.46657
119744,120317.4926
119745,293802.2829
119746,60900.88902
119747,89714.74561
119748,53950.83448
119749,13704.86207
119750,117195.0628
119751,9562.462809
119752,-23276.02112
119753,40092.65805
119754,43005.87957
119755,169046.0954
119756,41788.48952
119757,9901.538007
119758,334893.4362
119759,124931.1483
119760,119402.6894
119761,247389.3734
119762,162276.5916
119763,155329.4141
119764,54324.20654
119765,51362.45811
119766,294889.3393
119767,66142.69096
119768,12696.23385
119769,16506.43956
119770,50730.97338
119771,257494.189
119772,135841.3385
119773,128770.779
119774,79804.20686
119775,162776.078
119776,44815.04317
119777,146690.3106
119778,119163.7912
119779,138763.3446
119780,73661.32258
119781,48521.62801
119782,60822.41361
119783,687735.6454
119784,12548.29661
119785,60170.13739
119786,55761.89444
119787,95439.35342
119788,90953.32283
119789,8493.781125
119790,58932.08608
119791,60003.05483
119792,190538.0748
119793,230547.3364
119794,65031.73772
119795,-38706.33649
119796,46534.44686
119797,70491.08624
119798,100782.9515
119799,-622.3369117
119800,126728.114
119801,-29768.6694
119802,22690.86334
119803,-136.4277926
119804,53930.35044
119805,-33696.26531
119806,48.00063478
119807,-46942.60017
119808,91856.78482
119809,82876.72176
119810,23410.33383
119811,53138.86776
119812,78233.55225
119813,82979.88641
119814,23231.05708
119815,139427.9642
119816,-15627.95716
119817,92445.33437
119818,154242.9025
119819,30048.11459
119820,221996.4864
119821,99324.91941
119822,98325.88031
119823,431409.977
119824,50378.79472
119825,104853.4957
119826,383174.4802
119827,187012.8808
119828,-17506.75563
119829,53479.14376
119830,437640.0833
119831,354661.8163
119832,44083.20733
119833,17692.04951
119834,35169.53298
119835,101542.485
119836,176568.8496
119837,131889.9145
119838,43284.80436
119839,117961.945
119840,119093.6401
119841,109300.3259
119842,128022.422
119843,40949.778
119844,32824.42367
119845,-1058.372786
119846,442853.1299
119847,240583.3976
119848,43728.2245
119849,695440.2416
119850,990.1358851
119851,130976.7333
119852,232958.2887
119853,54603.26269
119854,25264.93202
119855,121110.7325
119856,6496.678566
119857,11600.25453
119858,25753.5943
119859,28472.17571
119860,327766.6245
119861,145763.1738
119862,2232.556193
119863,38442.44156
119864,66341.73519
119865,104585.5858
119866,168824.3571
119867,122527.3338
119868,173157.0853
119869,-49744.59233
119870,269066.6201
119871,43007.0373
119872,125997.6031
119873,102789.5585
119874,173918.0276
119875,-19920.55845
119876,80951.36311
119877,104014.5114
119878,61104.61452
119879,51754.50229
119880,67373.91818
119881,230861.8139
119882,62484.04014
119883,-60938.37855
119884,43402.37665
119885,41514.32173
119886,76802.91484
119887,94657.40604
119888,149473.7677
119889,15348.71069
119890,144908.8645
119891,-40303.74245
119892,42913.1449
119893,152342.7381
119894,147935.2082
119895,-21895.68381
119896,3832.25648
119897,275398.5963
119898,-35714.61102
119899,47704.16101
119900,49002.20968
119901,-23760.60083
119902,332823.1835
119903,131470.0066
119904,69466.18183
119905,-33442.96319
119906,383135.3464
119907,279924.2204
119908,77785.99227
119909,229210.2347
119910,182084.9585
119911,176760.173
119912,188249.9557
119913,337698.5537
119914,-140.3723002
119915,207896.0525
119916,48547.42136
119917,113821.806
119918,-27498.78857
119919,168111.8812
119920,-15410.98145
119921,65.49255483
119922,88388.2729
119923,55109.26151
119924,133251.4406
119925,10222.37021
119926,219536.1621
119927,28802.39586
119928,21841.55789
119929,47436.06445
119930,88586.47467
119931,-8757.039021
119932,103247.1075
119933,14578.4491
119934,164112.1128
119935,62875.63198
119936,54385.27616
119937,99137.69076
119938,284227.0601
119939,-30632.51266
119940,220038.1635
119941,57466.36287
119942,28602.66643
119943,64978.53246
119944,28350.65848
119945,21708.36544
119946,161045.9873
119947,23298.51691
119948,35966.9564
119949,127028.616
119950,120744.3562
119951,408796.8923
119952,150787.7696
119953,-27153.77925
119954,15894.69466
119955,104791.4915
119956,63893.79013
119957,88274.50708
119958,-32543.14453
119959,17746.91019
119960,196010.2555
119961,110078.4238
119962,106130.2597
119963,141629.8209
119964,21705.83172
119965,186805.2526
119966,-24001.19805
119967,3274.849593
119968,82439.86975
119969,-2830.914563
119970,155545.2985
119971,36661.69333
119972,88782.97307
119973,54206.97537
119974,-18590.05728
119975,125203.388
119976,-9646.746124
119977,130582.7089
119978,19647.42244
119979,72333.96147
119980,294863.3323
119981,80292.84495
119982,44478.36532
119983,147072.7093
119984,141088.1214
119985,45288.04465
119986,275745.1017
119987,66986.07171
119988,196983.7302
119989,8875.962183
119990,16754.87872
119991,28423.21563
119992,149657.3568
119993,11631.28617
119994,327430.8829
119995,120887.4184
119996,110160.5253
119997,98170.83282
119998,53199.29414
119999,99591.98145
120000,11942.39229
120001,400460.0628
120002,-18539.81826
120003,-10659.02079
120004,109946.1537
120005,39076.80731
120006,228063.6698
120007,322713.8676
120008,24351.33934
120009,67878.80974
120010,125906.1382
120011,-58969.97702
120012,22861.50672
120013,335150.0693
120014,-16925.22739
120015,56822.33128
120016,163670.8332
120017,74995.33878
120018,35074.33056
120019,122582.1113
120020,33319.93254
120021,331046.6618
120022,200850.9623
120023,42450.17916
120024,33095.23589
120025,50721.96566
120026,21514.14198
120027,183231.5929
120028,328157.1639
120029,175118.1002
120030,210808.6649
120031,22164.12398
120032,53379.84731
120033,439558.2579
120034,51120.64052
120035,50467.45231
120036,120377.8141
120037,-5097.141796
120038,37524.54892
120039,-58835.80128
120040,-5809.481979
120041,-63539.23962
120042,240502.2138
120043,61722.77792
120044,306467.9223
120045,79755.21985
120046,14984.86401
120047,193398.6265
120048,177203.323
120049,138678.3918
120050,132050.2502
120051,113599.0081
120052,26765.62979
120053,-57281.09188
120054,57609.05854
120055,183439.3731
120056,-4502.952726
120057,-67104.12741
120058,-33171.85983
120059,301647.9553
120060,115945.5726
120061,57116.15715
120062,70893.09816
120063,-52203.22472
120064,66383.35915
120065,58149.99415
120066,102344.2674
120067,119413.3112
120068,625954.9191
120069,-29218.43616
120070,-27477.6376
120071,-19012.37384
120072,326119.333
120073,125265.9464
120074,66406.34124
120075,34341.70841
120076,88934.41912
120077,99314.71194
120078,196115.9363
120079,60280.48144
120080,105175.8293
120081,77391.73482
120082,191536.5786
120083,209895.7731
120084,451400.5224
120085,56295.12708
120086,103899.0795
120087,96552.61328
120088,113970.6633
120089,29103.68777
120090,142993.0042
120091,103188.8943
120092,54375.41761
120093,46669.4453
120094,284205.4546
120095,21380.88251
120096,100381.9044
120097,125372.9197
120098,11233.47011
120099,57755.13144
120100,92061.9814
120101,288483.3281
120102,152424.8739
120103,109506.8344
120104,68680.37251
120105,149588.3362
120106,40934.7781
120107,207516.6727
120108,72944.40084
120109,125595.0949
120110,-25492.87902
120111,111715.7632
120112,-7269.729371
120113,273718.6942
120114,187980.2562
120115,-3006.798149
120116,118743.1524
120117,70377.8844
120118,123008.9129
120119,122833.5147
120120,-18154.44409
120121,-13498.49447
120122,47832.45276
120123,39642.85174
120124,130966.9071
120125,408252.0438
120126,122221.636
120127,74739.03989
120128,68840.11971
120129,166281.0947
120130,111547.0264
120131,98243.77508
120132,86945.0031
120133,102569.2332
120134,205197.237
120135,58944.46833
120136,112230.4208
120137,28331.45715
120138,82523.78727
120139,104782.4904
120140,58656.44068
120141,44177.87703
120142,-140069.4472
120143,135797.6772
120144,59674.34743
120145,109715.2566
120146,29498.20657
120147,127386.3185
120148,68675.93493
120149,-66683.93824
120150,9916.532674
120151,101091.5477
120152,166521.4557
120153,197197.9374
120154,141307.8266
120155,133502.831
120156,177280.468
120157,311614.5595
120158,58896.10109
120159,32451.73799
120160,10521.90631
120161,79488.52564
120162,259477.2978
120163,73322.26499
120164,116438.9541
120165,216808.856
120166,512333.1153
120167,75276.80853
120168,148585.238
120169,20132.08556
120170,45875.64391
120171,-31724.34358
120172,49211.23173
120173,32942.68062
120174,131825.7972
120175,-21363.35606
120176,91042.01104
120177,2493.758676
120178,125122.7105
120179,-7117.554553
120180,277820.9233
120181,34932.9173
120182,80566.87004
120183,193076.2695
120184,315982.7404
120185,72746.2925
120186,127256.1443
120187,-7926.493891
120188,205502.244
120189,18219.39631
120190,62738.91698
120191,-2912.095733
120192,163576.8447
120193,1071.643985
120194,131880.8433
120195,133991.1423
120196,326208.1943
120197,78210.80348
120198,53687.9429
120199,125575.2334
120200,175698.7776
120201,6580.149099
120202,162294.7662
120203,309089.0771
120204,62192.43989
120205,59833.90291
120206,82619.08168
120207,193776.8052
120208,59686.345
120209,179067.0857
120210,34084.56827
120211,-29123.88405
120212,51713.29304
120213,51406.9383
120214,-19307.16171
120215,174695.9802
120216,175654.239
120217,42275.79428
120218,-48748.79812
120219,-14861.23914
120220,254923.8211
120221,74920.37686
120222,1369.590884
120223,193778.4038
120224,187723.9487
120225,77999.29178
120226,48219.96913
120227,363156.4773
120228,112845.213
120229,165490.1997
120230,43540.53183
120231,200985.682
120232,-63437.60728
120233,-3429.666562
120234,41148.78799
120235,73668.28767
120236,172997.8482
120237,48429.19327
120238,61140.95648
120239,313488
120240,11533.10573
120241,199739.2881
120242,76060.63403
120243,83405.24144
120244,93035.90855
120245,15911.07588
120246,8597.488122
120247,-32807.35355
120248,81729.71696
120249,193782.1504
120250,4893.547449
120251,28574.56412
120252,51410.57291
120253,103092.0201
120254,28440.92612
120255,96224.46822
120256,86733.0092
120257,29407.81211
120258,-6063.954672
120259,64664.84089
120260,-35057.98044
120261,52195.55751
120262,-30562.05124
120263,114260.541
120264,82667.36602
120265,178481.367
120266,141101.1946
120267,48168.5717
120268,45601.61918
120269,239238.1303
120270,47944.23483
120271,42565.34254
120272,385457.7564
120273,49133.32761
120274,-16201.55974
120275,-16247.03839
120276,-12246.14068
120277,7701.726932
120278,143835.1861
120279,84282.36724
120280,2801.908422
120281,49280.8578
120282,290549.6382
120283,47570.96843
120284,196312.5027
120285,65449.31009
120286,158622.3372
120287,25540.96498
120288,39244.63375
120289,94148.4452
120290,108575.1234
120291,71571.82539
120292,126850.4491
120293,113663.7304
120294,37281.50764
120295,44516.87031
